,derived_msa-md,derived_loan_product_type,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,hoepa_status,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,income,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,submission_of_application,initially_payable_to_institution,aus-1,denial_reason-1,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken
936,16220,0,1,1,2,1,2,1,32,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,139,3,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,7178,6,75800,95,2007,3182,44,0
940,16940,0,1,1,1,1,2,1,32,1,2,2,2,315000,2,2,2,2,2,1,1,3,5,91,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,6053,21,76700,96,1425,2501,56,0
941,16940,0,1,1,1,1,2,1,1,1,2,2,1,135000,3,2,2,2,2,1,3,3,5,96,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,6053,21,76700,96,1425,2501,56,0
942,16940,0,1,1,0,1,2,1,32,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,83,2,10,2,5,1,4,5,8,1,4,2,5,1,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
943,16940,1,1,1,1,9,2,2,1,1,2,2,2,235000,2,2,2,2,2,1,1,3,5,62,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,3,10,6053,21,76700,96,1425,2501,56,0
953,16220,1,1,1,1,9,2,2,1,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,31,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,3,10,4791,12,75800,93,1272,1750,48,0
967,16940,2,1,1,0,71,2,3,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,88,3,10,2,5,1,4,5,8,1,4,2,5,1,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
973,16220,0,1,1,2,1,2,1,1,1,2,2,2,445000,2,2,2,2,2,1,1,3,5,134,3,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4071,3,75800,145,1302,2222,34,0
974,99999,0,1,1,2,6,2,1,1,1,2,2,2,825000,2,2,2,2,2,1,1,3,5,245,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4967,10,79700,111,1415,2123,35,0
978,16940,0,1,1,2,1,2,1,1,1,2,2,2,355000,2,2,2,2,2,1,1,3,5,82,3,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4237,5,76700,117,1459,1812,23,0
979,99999,0,1,1,2,3,2,1,31,1,2,2,2,565000,2,2,2,2,2,1,1,3,5,111,9,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,2,10,7986,15,79700,120,1638,3195,24,0
983,16220,0,1,1,1,9,2,1,1,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,64,2,10,2,5,1,4,5,8,1,4,1,5,1,4,1,1,1,10,7178,6,75800,95,2007,3182,44,0
984,16940,0,1,1,1,1,2,1,1,1,2,2,2,335000,2,2,2,2,2,1,1,3,5,109,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4237,5,76700,117,1459,1812,23,0
987,16220,2,1,1,2,71,2,3,1,1,2,2,2,355000,2,2,2,2,2,1,1,3,5,103,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4853,6,75800,109,1332,1883,40,0
991,16940,1,0,1,0,71,2,2,1,1,2,2,2,185000,2,2,2,2,2,1,1,3,5,41,2,10,1,5,1,4,5,8,1,4,2,5,1,4,1,1,3,10,4344,45,76700,64,922,2286,55,0
999,16940,0,1,1,0,1,2,1,32,1,2,2,2,405000,2,2,2,2,2,1,1,3,5,108,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,8158,9,76700,113,2682,3341,23,0
1000,16220,0,1,1,1,9,2,1,1,1,2,2,2,135000,2,2,2,2,2,1,1,3,5,36,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4422,22,75800,89,954,1712,72,0
1001,16940,1,1,1,2,71,2,2,1,1,2,2,2,275000,2,2,2,2,2,1,1,3,5,85,9,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,3,10,8158,9,76700,113,2682,3341,23,0
1003,16940,0,1,1,1,1,2,1,32,1,2,2,2,285000,3,2,2,2,2,1,3,3,5,120,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8158,9,76700,113,2682,3341,23,0
1006,16220,1,1,1,2,71,2,2,1,1,2,2,2,305000,2,2,2,2,2,1,1,3,5,127,9,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,3,10,6087,10,75800,100,1851,2487,33,0
1008,16940,1,1,1,1,9,2,2,1,1,2,2,2,155000,2,2,2,2,2,1,1,3,5,48,1,10,2,5,1,4,5,8,1,4,1,5,1,4,1,1,3,10,4344,45,76700,64,922,2286,55,0
1012,16220,2,1,1,2,71,2,3,1,1,2,2,2,315000,2,2,2,2,2,1,1,3,5,93,9,2,2,2,1,1,5,5,1,1,1,2,1,1,1,1,1,10,6565,8,75800,111,1758,2431,25,0
1014,16940,1,1,1,1,71,2,2,1,1,2,2,2,325000,2,2,2,2,2,1,1,3,5,142,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,3,10,4351,15,76700,104,1042,1504,40,0
1015,16220,1,1,1,2,71,2,2,1,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,109,9,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,3,10,5614,13,75800,87,1175,1457,38,0
1018,16220,0,1,1,0,1,2,1,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,56,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4865,13,75800,106,1352,1802,29,0
1019,16220,1,1,1,1,9,2,2,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,68,9,3,2,2,2,2,5,5,2,2,1,1,2,2,1,1,3,10,4387,14,75800,79,1080,1734,60,0
1028,16940,2,1,1,2,71,2,3,32,1,2,2,2,385000,2,2,2,2,2,1,1,3,5,101,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,8158,9,76700,113,2682,3341,23,0
1031,16220,1,1,1,2,71,2,2,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,77,3,9,2,2,2,2,5,5,2,2,2,1,2,2,1,1,3,10,7178,6,75800,95,2007,3182,44,0
1032,16940,0,1,1,1,1,2,1,1,1,2,2,2,185000,2,2,2,2,2,1,1,3,5,80,1,10,2,5,1,4,5,8,1,4,1,5,1,4,1,1,1,10,6053,21,76700,96,1425,2501,56,0
1033,16940,1,1,1,2,71,2,2,1,1,2,2,2,255000,2,2,2,2,2,1,1,3,5,146,1,9,2,2,1,1,5,5,1,1,2,1,1,1,1,1,3,10,8158,9,76700,113,2682,3341,23,0
1040,16220,0,1,1,1,9,2,1,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,48,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4865,13,75800,106,1352,1802,29,0
1042,16940,1,1,1,1,71,2,2,1,1,2,2,2,255000,2,2,2,2,2,1,1,3,5,102,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,3,10,6174,32,76700,53,1515,2251,27,0
1045,16940,1,1,1,2,71,2,2,32,1,2,2,2,295000,2,2,2,2,2,1,1,3,5,186,9,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,3,10,4686,12,76700,152,1751,1966,36,0
1047,16220,0,1,1,2,1,2,1,31,1,2,2,2,385000,2,2,2,2,2,1,1,3,5,256,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,7178,6,75800,95,2007,3182,44,0
1049,16220,0,1,1,0,9,2,1,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,50,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4341,9,75800,99,1422,1914,57,0
1051,16940,2,1,1,2,71,2,3,32,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,61,3,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,8555,17,76700,111,2040,2810,38,0
1059,16220,0,1,1,2,9,2,1,1,1,2,2,2,145000,2,2,2,2,2,1,1,3,5,77,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4865,13,75800,106,1352,1802,29,0
1060,16940,2,1,1,1,71,2,3,1,1,2,2,2,285000,2,2,2,2,2,1,1,3,5,56,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,3717,36,76700,92,1006,1347,40,0
1064,16940,2,1,1,2,71,2,3,1,1,2,2,2,285000,2,2,2,2,2,1,1,3,5,70,9,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4237,5,76700,117,1459,1812,23,0
1065,16220,0,1,1,1,1,2,1,32,1,2,2,2,335000,2,2,2,2,2,1,1,3,5,90,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4865,13,75800,106,1352,1802,29,0
1068,16940,1,0,1,1,9,2,2,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,40,2,10,1,5,1,4,5,8,1,4,1,5,1,4,1,1,3,10,4969,26,76700,110,1365,1907,33,0
1074,16940,0,1,1,1,1,2,1,32,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,33,3,10,2,5,1,4,5,8,1,4,1,5,1,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
1077,99999,0,1,1,0,0,2,1,1,1,2,2,2,725000,2,2,2,2,2,1,1,3,5,228,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,6,10,6919,3,79700,114,2321,3470,33,0
1083,16940,0,1,1,1,1,2,1,1,1,2,2,2,155000,2,2,2,2,2,1,1,3,5,50,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,3273,29,76700,55,621,1617,76,0
1092,16940,0,1,1,1,1,2,1,1,1,2,2,2,265000,2,2,2,2,2,1,1,3,5,94,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7965,17,76700,128,2462,3075,38,0
1097,16220,0,1,2,2,1,2,1,1,1,2,2,2,475000,2,2,2,2,2,1,1,3,5,191,2,9,2,2,2,2,5,2,2,2,1,2,2,2,1,1,1,10,4071,3,75800,145,1302,2222,34,0
1099,99999,0,1,1,2,3,2,1,1,1,2,2,2,725000,2,2,2,2,2,1,1,3,5,327,9,3,2,2,3,3,5,5,3,3,2,1,3,3,1,1,2,10,4830,7,79700,152,1268,3732,27,0
1106,16940,2,1,1,2,71,2,3,1,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,61,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,6174,32,76700,53,1515,2251,27,0
1115,16940,1,1,1,1,9,2,2,1,1,2,2,2,265000,2,2,2,2,2,1,1,3,5,65,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,3,10,4969,26,76700,110,1365,1907,33,0
1117,16220,0,1,1,1,1,2,1,1,1,2,2,2,345000,2,2,2,2,2,1,1,3,5,232,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,6565,8,75800,111,1758,2431,25,0
1118,16940,2,2,1,2,71,2,3,1,1,2,2,2,365000,2,2,2,2,2,1,1,3,5,97,3,9,2,3,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4969,26,76700,110,1365,1907,33,0
1124,16220,0,1,1,2,0,2,1,1,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,53,3,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4865,13,75800,106,1352,1802,29,0
1125,16940,2,1,2,2,71,2,3,1,1,2,2,2,255000,2,2,2,2,2,1,1,3,5,92,9,3,2,2,2,2,5,2,2,2,1,2,2,2,1,1,1,10,6053,21,76700,96,1425,2501,56,0
1134,16940,0,1,1,1,1,2,1,1,1,2,2,2,405000,2,2,2,2,2,1,1,3,5,125,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7965,17,76700,128,2462,3075,38,0
1139,16940,1,1,1,0,9,2,2,1,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,58,2,9,2,2,2,2,5,5,2,2,2,2,2,2,1,1,3,10,4969,26,76700,110,1365,1907,33,0
1140,16940,0,1,1,0,1,2,1,1,1,2,2,2,255000,2,2,2,2,2,1,1,3,5,56,2,10,2,5,1,4,5,8,1,4,2,5,1,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
1146,16940,2,1,1,1,71,2,3,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,48,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7965,17,76700,128,2462,3075,38,0
1153,99999,0,1,1,2,0,2,1,1,1,2,2,2,2005000,2,2,2,2,2,1,1,3,5,897,1,9,2,2,1,1,5,5,1,1,1,2,1,1,1,1,1,10,7986,15,79700,120,1638,3195,24,0
1154,16940,2,1,1,1,71,2,3,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,59,2,10,2,5,1,4,5,8,1,4,1,5,1,4,1,1,1,10,7965,17,76700,128,2462,3075,38,0
1157,16940,0,1,1,0,3,2,1,32,1,2,2,2,465000,2,2,2,2,2,1,1,3,5,123,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,2,10,5283,11,76700,138,1702,1910,19,0
1159,16220,1,1,1,0,71,2,2,1,1,2,2,2,135000,2,2,2,2,2,1,1,3,5,35,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,3,10,4853,6,75800,109,1332,1883,40,0
1162,16940,0,1,1,2,1,2,1,31,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,68,2,9,2,2,1,1,5,5,1,1,2,1,1,1,1,1,1,10,4351,15,76700,104,1042,1504,40,0
1164,16940,0,1,1,2,1,2,1,1,1,2,2,2,275000,2,2,2,2,2,1,1,3,5,98,3,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,7965,17,76700,128,2462,3075,38,0
1166,16940,0,1,1,2,1,2,1,1,1,2,2,2,395000,2,2,2,2,2,1,1,3,5,117,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,8158,9,76700,113,2682,3341,23,0
1168,16220,0,1,1,2,1,2,1,1,1,2,2,2,335000,2,2,2,2,2,1,1,3,5,82,9,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4071,3,75800,145,1302,2222,34,0
1171,16220,2,1,1,2,71,2,3,1,1,2,2,2,385000,2,2,2,2,2,1,1,3,5,117,1,9,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,3684,10,75800,149,1253,1337,28,0
1173,16220,0,1,1,2,1,2,1,1,1,2,2,2,335000,2,2,2,2,2,1,1,3,5,63,9,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4071,3,75800,145,1302,2222,34,0
1178,16220,2,1,1,1,71,2,3,1,1,2,2,2,265000,2,2,2,2,2,1,1,3,5,88,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,6087,10,75800,100,1851,2487,33,0
1184,16220,2,1,1,1,71,2,3,1,1,2,2,2,505000,2,2,2,2,2,1,1,3,5,160,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7178,6,75800,95,2007,3182,44,0
1187,16940,2,1,0,1,71,2,3,1,1,2,2,2,255000,2,2,2,2,2,1,1,3,5,101,1,10,2,5,1,4,3,8,1,4,1,5,1,4,1,1,1,10,6174,32,76700,53,1515,2251,27,0
1198,99999,0,2,1,2,3,2,1,31,1,2,2,2,725000,2,2,2,2,2,1,1,3,5,267,9,3,2,1,2,2,5,5,2,2,1,2,2,2,1,1,2,10,4830,7,79700,152,1268,3732,27,0
1199,16220,1,1,1,2,9,2,2,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,68,3,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,3,10,7178,6,75800,95,2007,3182,44,0
1200,16940,2,1,1,2,71,2,3,1,1,2,2,2,485000,2,2,2,2,2,1,1,3,5,120,3,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,7965,17,76700,128,2462,3075,38,0
1207,16940,0,1,1,2,1,2,1,1,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,70,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4332,18,76700,89,742,1804,76,0
1220,16940,2,1,1,2,71,2,3,1,1,2,2,2,255000,2,2,2,2,2,1,1,3,5,105,9,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,7965,17,76700,128,2462,3075,38,0
1224,16940,0,1,1,2,1,2,1,32,1,2,2,2,305000,2,2,2,2,2,1,1,3,5,97,2,9,2,2,1,1,5,5,1,1,1,2,1,1,1,1,1,10,8158,9,76700,113,2682,3341,23,0
1226,16220,1,1,1,1,71,2,2,1,1,2,2,2,145000,2,2,2,2,2,1,1,3,5,113,9,3,2,2,2,2,5,5,2,2,1,1,2,2,1,1,3,10,4341,9,75800,99,1422,1914,57,0
1230,16220,1,1,1,1,9,2,2,1,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,31,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,3,10,4387,14,75800,79,1080,1734,60,0
1236,16940,0,1,1,2,3,2,1,1,1,2,2,2,435000,2,2,2,2,2,1,1,3,5,98,2,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,2,10,4237,5,76700,117,1459,1812,23,0
1239,16220,0,1,1,2,1,2,1,1,1,2,2,2,385000,2,2,2,2,2,1,1,3,5,228,9,3,2,2,1,1,5,5,1,1,1,2,1,1,1,1,1,10,4071,3,75800,145,1302,2222,34,0
1242,16220,0,1,1,1,1,2,1,1,1,2,2,2,155000,2,2,2,2,2,1,1,3,5,66,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,6565,8,75800,111,1758,2431,25,0
1243,16220,0,1,1,2,1,2,1,1,1,2,2,2,255000,2,2,2,2,2,1,1,3,5,63,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4071,3,75800,145,1302,2222,34,0
1244,16940,2,1,1,1,71,2,3,1,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,41,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4790,25,76700,72,1456,2042,33,0
1249,16940,0,1,1,0,1,2,1,1,1,2,2,2,275000,2,2,2,2,2,1,1,3,5,97,1,10,2,5,1,4,5,8,1,4,2,5,1,4,1,1,1,10,4969,26,76700,110,1365,1907,33,0
1251,16940,0,1,1,2,1,2,1,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,91,3,9,2,2,1,1,5,5,1,1,1,2,1,1,1,1,1,10,6053,21,76700,96,1425,2501,56,0
1252,16940,0,1,1,0,1,2,1,1,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,49,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4344,45,76700,64,922,2286,55,0
1253,16220,0,1,1,2,1,2,1,1,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,125,9,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,7178,6,75800,95,2007,3182,44,0
1254,16940,2,1,1,1,71,2,3,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,59,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
1258,16220,3,1,1,1,71,2,4,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,47,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,4,10,6565,8,75800,111,1758,2431,25,0
1259,16940,2,1,1,2,71,2,3,1,1,2,2,2,415000,2,2,2,2,2,1,1,3,5,137,9,1,2,2,1,1,5,5,1,1,1,2,1,1,1,1,1,10,5283,11,76700,138,1702,1910,19,0
1260,16940,2,1,1,2,71,2,3,1,1,2,2,2,425000,2,2,2,2,2,1,1,3,5,94,3,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,8158,9,76700,113,2682,3341,23,0
1262,99999,0,1,1,2,3,2,1,32,1,2,2,2,555000,2,2,2,2,2,1,1,3,5,189,3,9,2,2,2,2,5,5,2,2,2,1,2,2,1,1,2,10,7986,15,79700,120,1638,3195,24,0
1264,16940,1,2,1,2,71,2,2,1,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,75,3,9,1,2,1,1,5,5,1,1,1,2,1,1,1,1,3,10,8555,17,76700,111,2040,2810,38,0
1265,16220,0,1,1,2,0,2,1,1,1,2,2,2,385000,2,2,2,2,2,1,1,3,5,187,9,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,7178,6,75800,95,2007,3182,44,0
1268,16940,1,2,2,2,71,2,2,1,1,2,2,2,285000,2,2,2,2,2,1,1,3,5,101,9,1,1,2,2,1,5,3,2,1,2,1,2,1,1,1,3,10,3717,36,76700,92,1006,1347,40,0
1269,16940,2,1,1,2,6,2,3,1,1,2,2,2,525000,2,2,2,2,2,1,1,3,5,186,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4237,5,76700,117,1459,1812,23,0
1270,16940,0,1,1,0,3,2,1,1,1,2,2,2,75000,2,2,2,2,2,1,1,3,5,39,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,2,10,4332,18,76700,89,742,1804,76,0
1277,16940,0,1,1,0,1,2,1,1,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,45,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
1280,16220,0,1,1,1,9,2,1,1,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,52,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4387,14,75800,79,1080,1734,60,0
1281,16940,0,1,1,1,1,2,1,1,1,2,2,2,275000,2,2,2,2,2,1,1,3,5,81,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4969,26,76700,110,1365,1907,33,0
1282,16220,0,1,1,2,1,2,1,1,1,2,2,2,425000,2,2,2,2,2,1,1,3,5,186,2,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,6565,8,75800,111,1758,2431,25,0
1285,16220,0,1,1,2,1,2,1,1,1,2,2,2,355000,2,2,2,2,2,1,1,3,5,174,2,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,6565,8,75800,111,1758,2431,25,0
1286,16220,0,1,1,2,1,2,1,1,1,2,2,2,455000,2,2,2,2,2,1,1,3,5,178,3,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4071,3,75800,145,1302,2222,34,0
1296,16940,2,1,1,2,71,2,3,1,1,2,2,2,385000,2,2,2,2,2,1,1,3,5,155,9,1,2,2,1,1,5,5,1,1,2,1,1,1,1,1,1,10,4237,5,76700,117,1459,1812,23,0
1297,16220,0,1,1,1,1,2,1,1,1,2,2,2,125000,2,2,2,2,2,1,1,3,5,29,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7178,6,75800,95,2007,3182,44,0
1303,16940,2,1,1,1,71,2,3,1,1,2,2,2,385000,2,2,2,2,2,1,1,3,5,67,3,10,2,5,1,4,5,8,1,4,1,5,1,4,1,1,2,10,4969,26,76700,110,1365,1907,33,0
1308,16940,1,1,1,2,9,2,2,1,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,49,9,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,3,10,7965,17,76700,128,2462,3075,38,0
1309,16220,1,1,1,2,9,2,2,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,53,2,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,3,10,4865,13,75800,106,1352,1802,29,0
1312,16940,0,1,1,1,3,2,1,32,1,2,2,2,405000,2,2,2,2,2,1,1,3,5,90,1,10,2,5,1,4,5,8,1,4,1,5,1,4,1,1,2,10,7965,17,76700,128,2462,3075,38,0
1313,16220,0,1,1,2,0,2,1,1,1,2,2,2,235000,2,2,2,2,2,1,1,3,5,129,9,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,6565,8,75800,111,1758,2431,25,0
1315,16940,2,1,1,2,71,2,3,32,1,2,2,2,485000,2,2,2,2,2,1,1,3,5,155,9,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,7965,17,76700,128,2462,3075,38,0
1317,16940,1,1,0,0,71,2,2,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,63,2,10,2,5,2,4,3,8,2,4,2,5,2,4,1,1,3,10,3273,29,76700,55,621,1617,76,0
1319,16940,1,1,1,1,9,2,2,1,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,53,2,10,2,5,1,4,5,8,1,4,1,5,1,4,1,1,3,10,8555,17,76700,111,2040,2810,38,0
1320,16940,1,1,1,2,9,2,2,1,1,2,2,2,185000,2,2,2,2,2,1,1,3,5,81,1,9,2,2,1,1,5,5,1,1,1,2,1,1,1,1,3,10,6053,21,76700,96,1425,2501,56,0
1326,16220,1,1,1,1,9,2,2,1,1,2,2,2,235000,2,2,2,2,2,1,1,3,5,86,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,3,10,4853,6,75800,109,1332,1883,40,0
1328,16220,0,1,1,2,3,2,1,32,1,2,2,2,285000,2,2,2,2,2,1,1,3,5,83,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,2,10,6087,10,75800,100,1851,2487,33,0
1334,16940,2,1,1,1,71,2,3,32,1,2,2,2,345000,2,2,2,2,2,1,1,3,5,112,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4237,5,76700,117,1459,1812,23,0
1336,16940,0,0,1,0,1,2,1,1,1,2,2,2,235000,2,2,2,2,2,1,1,3,5,63,1,10,1,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
1338,16220,0,1,1,2,1,2,1,1,1,2,2,2,445000,2,2,2,2,2,1,1,3,5,237,9,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4071,3,75800,145,1302,2222,34,0
1343,16220,0,1,1,2,1,2,1,1,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,167,9,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,6565,8,75800,111,1758,2431,25,0
1345,16220,1,1,1,2,71,2,2,1,1,2,2,2,265000,2,2,2,2,2,1,1,3,5,58,9,2,2,2,2,2,5,5,2,2,2,1,2,2,1,1,3,10,5614,13,75800,87,1175,1457,38,0
1346,16220,1,1,1,0,71,2,2,32,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,35,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,3,10,3841,7,75800,131,1235,1220,43,0
1347,99999,0,1,1,2,3,2,1,31,1,2,2,2,675000,2,2,2,2,2,1,1,3,5,217,3,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,2,10,7986,15,79700,120,1638,3195,24,0
1348,16940,1,0,1,1,9,2,2,1,1,2,2,2,155000,2,2,2,2,2,1,1,3,5,49,3,10,1,5,1,4,5,8,1,4,1,5,1,4,1,1,3,10,4344,45,76700,64,922,2286,55,0
